time,par
2014-12-10 12:05:43,-0.24
2014-12-10 12:08:43,-0.214
2014-12-10 12:11:43,-0.214
2014-12-10 12:14:43,-0.214
2014-12-10 12:17:43,-0.214
2014-12-10 12:20:44,-0.214
2014-12-10 12:23:44,-0.214
2014-12-10 12:26:44,-0.24
2014-12-10 12:29:44,-0.214
2014-12-10 12:32:45,-0.24
2014-12-10 12:35:45,-0.24
2014-12-10 12:38:45,-0.24
2014-12-10 12:41:45,-0.214
2014-12-10 12:44:46,-0.24
2014-12-10 12:47:46,-0.24
2014-12-10 12:51:00,-3.067
2014-12-10 12:54:00,-0.214
2014-12-10 12:57:01,-0.24
2014-12-10 13:00:01,-0.214
2014-12-10 13:03:01,-0.214
2014-12-10 13:06:01,-0.214
2014-12-10 13:09:02,-0.24
2014-12-10 13:12:02,-0.24
2014-12-10 13:15:02,-0.469
2014-12-10 13:18:02,-0.214
2014-12-10 13:21:02,-0.24
2014-12-10 13:24:03,-0.214
2014-12-10 13:27:03,-0.24
2014-12-10 13:30:03,-0.24
2014-12-10 13:33:03,-0.214
2014-12-10 13:36:04,-0.214
2014-12-10 13:39:04,-0.214
2014-12-10 13:42:04,-0.214
2014-12-10 13:45:04,-0.214
2014-12-10 13:48:04,-0.214
2014-12-10 13:51:05,-0.24
2014-12-10 13:54:05,-0.214
2014-12-10 13:57:05,-0.214
2014-12-10 14:00:05,-0.214
2014-12-10 14:03:05,-0.24
2014-12-10 14:06:06,-0.24
2014-12-10 14:09:06,-0.24
2014-12-10 14:12:06,-0.24
2014-12-10 14:15:06,-0.24
2014-12-10 14:18:07,-0.214
2014-12-10 14:21:07,-0.24
2014-12-10 14:24:07,-0.24
2014-12-10 14:27:07,-0.24
2014-12-10 14:30:08,-0.24
2014-12-10 14:33:08,-0.24
2014-12-10 14:36:08,-0.214
2014-12-10 14:39:08,-0.214
2014-12-10 14:42:09,-0.673
2014-12-10 14:45:09,-0.24
2014-12-10 14:48:09,-0.24
2014-12-10 14:51:09,-0.214
2014-12-10 14:54:10,-0.214
2014-12-10 14:57:10,-0.24
2014-12-10 15:00:10,-0.24
2014-12-10 15:03:10,-0.214
2014-12-10 15:06:10,-0.24
2014-12-10 15:09:11,-0.24
2014-12-10 15:12:11,-0.214
2014-12-10 15:15:11,-0.24
2014-12-10 15:18:11,-0.24
2014-12-10 15:21:11,-0.214
2014-12-10 15:24:12,-0.214
2014-12-10 15:27:12,-0.214
2014-12-10 15:30:12,-0.214
2014-12-10 15:33:12,-0.214
2014-12-10 15:36:13,-0.214
2014-12-10 15:39:13,-0.24
2014-12-10 15:42:13,-0.24
2014-12-10 15:45:13,-0.214
2014-12-10 15:48:14,-0.24
2014-12-10 15:51:14,-1.666
2014-12-10 15:54:14,-0.214
2014-12-10 15:57:14,-0.24
2014-12-10 16:00:15,-0.265
2014-12-10 16:03:15,-0.24
2014-12-10 16:06:15,-0.214
2014-12-10 16:09:15,-0.214
2014-12-10 16:12:16,-0.24
2014-12-10 16:15:16,-0.214
2014-12-10 16:18:16,-0.214
2014-12-10 16:21:16,-0.24
2014-12-10 16:24:16,-0.214
2014-12-10 16:27:17,-0.214
2014-12-10 16:30:17,-0.214
2014-12-10 16:33:17,-0.214
2014-12-10 16:36:17,-0.291
2014-12-10 16:39:18,-0.189
2014-12-10 16:42:18,-0.546
2014-12-10 16:45:18,-0.113
2014-12-10 16:48:18,-0.062
2014-12-10 16:52:15,0.04
2014-12-10 16:55:15,0.193
2014-12-10 16:58:16,0.371
2014-12-10 17:01:16,0.677
2014-12-10 17:04:16,1.314
2014-12-10 17:07:16,1.823
2014-12-10 17:10:16,2.868
2014-12-10 17:13:17,3.734
2014-12-10 17:16:17,3.759
2014-12-10 17:19:17,3.886
2014-12-10 17:22:17,4.829
2014-12-10 17:25:18,6.586
2014-12-10 17:28:18,7.733
2014-12-10 17:31:18,8.854
2014-12-10 17:34:18,8.777
2014-12-10 17:37:18,9.592
2014-12-10 17:40:19,9.21
2014-12-10 17:43:19,10.713
2014-12-10 17:46:19,13.464
2014-12-10 17:49:19,13.897
2014-12-10 17:52:20,11.019
2014-12-10 17:55:20,9.796
2014-12-10 18:34:15,19.909
2014-12-10 18:37:15,20.163
2014-12-10 18:40:15,25.818
2014-12-10 18:43:15,32.874
2014-12-10 18:46:15,37.281
2014-12-10 18:49:16,39.37
2014-12-10 18:52:16,38.988
2014-12-10 18:55:16,38.3
2014-12-10 18:58:16,29.079
2014-12-10 19:01:17,26.659
2014-12-10 19:04:17,34.938
2014-12-10 19:07:17,38.427
2014-12-10 19:10:17,27.678
2014-12-10 19:13:17,31.091
2014-12-10 19:16:18,33.282
2014-12-10 19:19:18,40.923
2014-12-10 19:22:18,54.959
2014-12-10 19:25:18,58.805
2014-12-10 19:28:19,57.429
2014-12-10 19:31:19,60.842
2014-12-10 19:34:19,60.078
2014-12-10 19:37:19,60.282
2014-12-10 19:40:19,59.263
2014-12-10 19:43:20,45.177
2014-12-10 19:46:20,42.986
2014-12-10 19:49:20,46.501
2014-12-10 19:52:20,59.058
2014-12-10 19:55:21,68.661
2014-12-10 19:58:21,79.818
2014-12-10 20:01:21,76.71
2014-12-10 20:04:21,84.963
2014-12-10 20:07:21,95.024
2014-12-10 20:10:22,83.256
2014-12-10 20:13:22,109.618
2014-12-10 20:16:22,130.53
2014-12-10 20:19:22,99.455
2014-12-10 20:22:23,89.317
2014-12-10 20:25:23,100.142
2014-12-10 20:28:23,171.18
2014-12-10 20:31:23,148.409
2014-12-10 20:34:23,127.904
2014-12-10 20:37:24,121.204
2014-12-10 20:40:24,115.525
2014-12-10 20:43:24,112.367
2014-12-10 20:46:24,105.641
2014-12-10 20:49:25,104.342
2014-12-10 20:52:25,101.871
2014-12-10 20:55:25,104.391
2014-12-10 20:58:25,99.603
2014-12-10 21:01:25,73.904
2014-12-10 21:04:26,81.519
2014-12-10 21:07:26,96.266
2014-12-10 21:10:26,106.429
2014-12-10 21:13:26,136.025
2014-12-10 21:16:26,131.899
2014-12-10 21:19:27,145.78
2014-12-10 21:22:27,158.693
2014-12-10 21:25:27,163.99
2014-12-10 21:28:27,182.99
2014-12-10 21:31:28,159.251
2014-12-10 21:34:28,146.032
2014-12-10 21:37:28,198.829
2014-12-10 21:40:28,180.161
2014-12-10 21:43:28,182.248
2014-12-10 21:46:29,181.56
2014-12-10 21:49:29,233.31
2014-12-10 21:53:28,168.032
2014-12-10 21:56:29,151.782
2014-12-10 21:59:29,177.633
2014-12-10 22:02:29,174.958
2014-12-10 22:05:29,190.187
2014-12-10 22:08:29,196.274
2014-12-10 22:11:30,148.036
2014-12-10 22:14:30,144.316
2014-12-10 22:17:30,150.047
2014-12-10 22:20:30,128.605
2014-12-10 22:23:31,113.398
2014-12-10 22:26:31,101.836
2014-12-10 22:29:31,101.478
2014-12-10 22:32:31,108.66
2014-12-10 22:35:31,127.811
2014-12-10 22:38:32,127.352
2014-12-10 22:41:32,143.932
2014-12-10 22:44:32,160.894
2014-12-10 22:47:32,165.783
2014-12-10 22:50:32,157.787
2014-12-10 22:53:33,158.856
2014-12-10 22:56:33,168.305
2014-12-10 22:59:33,176.201
2014-12-10 23:02:33,126.207
2014-12-10 23:05:33,131.122
2014-12-10 23:08:34,127.251
2014-12-10 23:11:34,127.151
2014-12-10 23:14:34,117.728
2014-12-10 23:17:34,122.285
2014-12-10 23:20:35,117.574
2014-12-10 23:23:35,152.872
2014-12-10 23:26:35,120.732
2014-12-10 23:29:35,92.921
2014-12-10 23:32:36,106.928
2014-12-10 23:35:36,102.192
2014-12-10 23:38:36,102.828
2014-12-10 23:41:36,111.513
2014-12-10 23:44:36,100.027
2014-12-10 23:47:37,124.35
2014-12-10 23:50:37,119.435
2014-12-10 23:53:37,192.986
2014-12-10 23:56:37,158.018
2014-12-10 23:59:38,161.558
2014-12-11 00:00:02,163.748
2014-12-11 00:03:02,143.12
2014-12-11 00:06:02,160.337
2014-12-11 00:09:02,119.715
2014-12-11 00:12:03,123.407
2014-12-11 00:15:03,204.346
2014-12-11 00:18:03,139.147
2014-12-11 00:21:03,216.237
2014-12-11 00:24:03,209.258
2014-12-11 00:27:04,207.909
2014-12-11 00:30:04,199.733
2014-12-11 00:33:04,197.06
2014-12-11 00:36:04,188.58
2014-12-11 00:39:05,190.387
2014-12-11 00:42:05,190.538
2014-12-11 00:45:05,192.755
2014-12-11 00:48:05,190.131
2014-12-11 00:51:05,191.964
2014-12-11 00:54:06,188.22
2014-12-11 00:57:06,188.754
2014-12-11 01:00:06,185.597
2014-12-11 01:03:06,183.94
2014-12-11 01:06:07,183.583
2014-12-11 01:09:07,181.24
2014-12-11 01:12:07,182.335
2014-12-11 01:15:07,182.029
2014-12-11 01:18:07,155.798
2014-12-11 01:21:08,179.508
2014-12-11 01:24:08,177.191
2014-12-11 01:27:08,171.97
2014-12-11 01:30:08,173.218
2014-12-11 01:33:09,175.841
2014-12-11 01:36:09,175.306
2014-12-11 01:39:09,167.36
2014-12-11 01:42:09,165.756
2014-12-11 01:45:09,166.952
2014-12-11 01:48:10,165.221
2014-12-11 01:51:10,163.54
2014-12-11 01:54:31,160.993
2014-12-11 01:57:32,161.885
2014-12-11 02:00:32,160.688
2014-12-11 02:03:32,158.447
2014-12-11 02:06:32,147.521
2014-12-11 02:09:32,148.844
2014-12-11 02:12:33,77.74
2014-12-11 02:15:33,120.551
2014-12-11 02:18:33,86.654
2014-12-11 02:21:33,69.719
2014-12-11 02:24:34,132.674
2014-12-11 02:27:34,92.435
2014-12-11 02:30:34,89.354
2014-12-11 02:33:34,125.874
2014-12-11 02:36:34,50.262
2014-12-11 02:39:35,45.092
2014-12-11 02:42:35,42.902
2014-12-11 02:45:35,52.91
2014-12-11 02:48:35,46.518
2014-12-11 02:51:35,40.916
2014-12-11 02:54:36,31.034
2014-12-11 02:57:36,25.151
2014-12-11 03:00:36,19.777
2014-12-11 03:03:36,17.587
2014-12-11 03:06:37,18.886
2014-12-11 03:09:37,16.467
2014-12-11 03:12:37,13.793
2014-12-11 03:15:37,10.813
2014-12-11 03:18:37,9.871
2014-12-11 03:21:38,9.515
2014-12-11 03:24:38,7.884
2014-12-11 03:27:38,6.204
2014-12-11 03:30:38,5.669
2014-12-11 03:33:39,4.905
2014-12-11 03:36:39,3.912
2014-12-11 03:39:39,3.02
2014-12-11 03:42:39,2.052
2014-12-11 03:45:39,1.466
2014-12-11 03:48:40,-1.31
2014-12-11 03:51:40,0.524
2014-12-11 03:54:40,0.193
2014-12-11 03:57:40,-0.011
2014-12-11 04:00:41,-0.596
2014-12-11 04:03:41,-0.24
2014-12-11 04:06:41,-0.265
2014-12-11 04:09:41,-0.265
2014-12-11 04:12:41,-0.265
2014-12-11 04:15:42,-0.367
2014-12-11 04:18:42,-0.291
2014-12-11 04:21:42,-0.265
2014-12-11 04:24:42,-0.265
2014-12-11 04:27:42,-0.265
2014-12-11 04:30:43,-0.291
2014-12-11 04:33:43,-0.291
2014-12-11 04:36:43,-0.291
2014-12-11 04:39:43,-0.291
2014-12-11 04:42:43,-0.291
2014-12-11 04:45:44,-0.265
2014-12-11 04:48:44,-0.265
2014-12-11 04:51:44,-1.131
2014-12-11 04:54:44,-0.265
2014-12-11 04:57:44,-0.265
2014-12-11 05:00:45,-0.265
2014-12-11 05:03:45,-0.265
2014-12-11 05:06:45,-0.265
2014-12-11 05:09:45,-0.265
2014-12-11 05:12:46,-0.265
2014-12-11 05:15:46,-0.902
2014-12-11 05:18:46,-0.316
2014-12-11 05:21:46,-0.265
2014-12-11 05:24:46,-0.265
2014-12-11 05:27:47,-0.265
2014-12-11 05:30:47,-0.265
2014-12-11 05:33:47,-0.265
2014-12-11 05:36:47,-0.265
2014-12-11 05:39:47,-0.265
2014-12-11 05:42:48,-0.265
2014-12-11 05:45:48,-0.265
2014-12-11 05:48:48,-0.265
2014-12-11 05:51:48,-0.265
2014-12-11 05:55:40,-0.265
2014-12-11 05:58:40,-0.291
2014-12-11 06:01:41,-0.24
2014-12-11 06:04:41,-0.24
2014-12-11 06:07:41,-0.24
2014-12-11 06:10:41,-0.24
2014-12-11 06:13:42,-0.367
2014-12-11 06:16:42,-0.24
2014-12-11 06:19:42,-0.24
2014-12-11 06:22:42,-0.24
2014-12-11 06:25:42,-0.24
2014-12-11 06:28:43,-0.24
2014-12-11 06:31:43,-0.24
2014-12-11 06:34:43,-0.24
2014-12-11 06:37:43,-0.24
2014-12-11 06:40:44,-0.24
2014-12-11 06:43:44,-0.24
2014-12-11 06:46:44,-0.24
2014-12-11 06:49:44,-0.24
2014-12-11 06:52:44,-0.24
2014-12-11 06:55:45,-0.24
2014-12-11 06:58:45,-0.24
2014-12-11 07:01:45,-0.24
2014-12-11 07:04:45,-0.24
2014-12-11 07:07:46,-0.24
2014-12-11 07:10:46,-0.24
2014-12-11 07:13:46,-0.24
2014-12-11 07:16:46,-0.24
2014-12-11 07:19:47,-0.24
2014-12-11 07:22:47,-0.24
2014-12-11 07:25:47,-0.24
2014-12-11 07:28:47,-0.24
2014-12-11 07:31:47,-0.24
2014-12-11 07:34:48,-0.24
2014-12-11 07:37:48,-0.24
2014-12-11 07:40:48,-0.24
2014-12-11 07:43:48,-0.24
2014-12-11 07:46:48,-0.24
2014-12-11 07:49:49,-0.291
2014-12-11 07:52:49,-0.24
2014-12-11 07:55:49,-0.24
2014-12-11 07:58:49,-0.24
2014-12-11 08:01:49,-0.291
2014-12-11 08:04:50,-0.24
2014-12-11 08:07:50,-0.24
2014-12-11 08:10:50,-0.24
2014-12-11 08:13:50,-0.24
2014-12-11 08:16:51,-0.24
2014-12-11 08:19:51,-0.24
2014-12-11 08:22:51,-0.24
2014-12-11 08:25:51,-0.24
2014-12-11 08:28:51,-0.24
2014-12-11 08:31:52,-2.991
2014-12-11 08:34:52,-0.24
2014-12-11 08:37:52,-0.24
2014-12-11 08:40:52,-0.24
2014-12-11 08:43:53,-0.24
2014-12-11 08:46:53,-0.367
2014-12-11 08:49:53,-0.265
2014-12-11 08:52:53,-0.316
2014-12-11 08:55:53,-0.265
2014-12-11 08:58:54,-0.24
2014-12-11 09:01:54,-0.24
2014-12-11 09:04:54,-0.265
2014-12-11 09:07:54,-0.24
2014-12-11 09:10:55,-0.214
2014-12-11 09:13:55,-0.214
2014-12-11 09:16:55,-0.24
2014-12-11 09:19:55,-0.24
2014-12-11 09:22:56,-0.24
2014-12-11 09:25:56,-0.214
2014-12-11 09:28:56,-0.24
2014-12-11 09:31:56,-0.24
2014-12-11 09:34:56,-0.24
2014-12-11 09:37:57,-0.24
2014-12-11 09:40:57,-0.24
2014-12-11 09:43:57,-0.24
2014-12-11 09:46:57,-0.24
2014-12-11 09:49:57,-0.596
2014-12-11 09:52:58,-0.24
2014-12-11 09:56:50,-0.24
2014-12-11 09:59:50,-0.214
2014-12-11 10:02:51,-0.214
2014-12-11 10:05:51,-0.24
2014-12-11 10:08:51,-0.52
2014-12-11 10:11:51,-0.214
2014-12-11 10:14:51,-0.214
2014-12-11 10:17:52,-0.24
2014-12-11 10:20:52,-0.214
2014-12-11 10:23:52,-0.214
2014-12-11 10:26:52,-0.265
2014-12-11 10:29:53,-0.24
2014-12-11 10:32:53,-0.265
2014-12-11 10:35:53,-0.265
2014-12-11 10:38:53,-0.24
2014-12-11 10:41:54,-0.265
2014-12-11 10:44:54,-0.24
2014-12-11 10:47:54,-0.265
2014-12-11 10:50:54,-0.265
2014-12-11 10:53:54,-0.265
2014-12-11 10:56:54,-0.265
2014-12-11 10:59:55,-0.24
2014-12-11 11:02:55,-0.265
2014-12-11 11:05:55,-0.265
2014-12-11 11:08:55,-0.265
2014-12-11 11:11:56,-0.265
2014-12-11 11:14:56,-0.265
2014-12-11 11:17:56,-0.265
2014-12-11 11:20:56,-0.265
2014-12-11 11:23:56,-1.513
2014-12-11 11:26:57,-0.265
2014-12-11 11:29:57,-0.265
2014-12-11 11:32:57,-0.265
2014-12-11 11:35:57,-0.265
2014-12-11 11:38:57,-0.291
2014-12-11 11:41:57,-0.24
2014-12-11 11:44:58,-0.189
2014-12-11 11:47:58,-0.189
2014-12-11 11:50:58,-0.189
2014-12-11 11:53:58,-0.189
2014-12-11 11:56:59,-0.189
2014-12-11 11:59:59,-0.189
2014-12-11 12:02:59,-0.189
2014-12-11 12:05:59,-0.189
2014-12-11 12:09:00,-0.189
2014-12-11 12:12:00,-0.189
2014-12-11 12:15:00,-0.189
2014-12-11 12:18:00,-0.189
2014-12-11 12:21:00,-0.189
2014-12-11 12:24:01,-0.189
2014-12-11 12:27:01,-2.099
2014-12-11 12:30:01,-0.189
2014-12-11 12:33:01,-0.189
2014-12-11 12:36:01,-0.189
2014-12-11 12:39:02,-0.189
2014-12-11 12:42:02,-0.189
2014-12-11 12:45:02,-0.189
2014-12-11 12:48:02,-0.189
2014-12-11 12:51:02,-0.189
2014-12-11 12:54:03,-0.189
2014-12-11 12:57:03,-0.189
2014-12-11 13:00:03,-0.189
2014-12-11 13:03:03,-0.189
2014-12-11 13:06:04,-0.189
2014-12-11 13:09:04,-0.189
2014-12-11 13:12:04,-0.189
2014-12-11 13:15:04,-0.189
2014-12-11 13:18:04,-0.189
2014-12-11 13:21:05,-0.189
2014-12-11 13:24:05,-0.189
2014-12-11 13:27:05,-0.189
2014-12-11 13:30:05,-0.189
2014-12-11 13:33:06,-0.189
2014-12-11 13:36:06,-0.189
2014-12-11 13:39:06,-0.189
2014-12-11 13:42:06,-0.189
2014-12-11 13:45:06,-1.743
2014-12-11 13:48:07,-0.189
2014-12-11 13:51:07,-0.189
2014-12-11 13:54:07,-0.189
2014-12-11 13:57:55,-0.189
2014-12-11 14:00:55,-0.189
2014-12-11 14:03:56,-0.189
2014-12-11 14:06:56,-0.189
2014-12-11 14:09:56,-0.189
2014-12-11 14:12:56,-0.189
2014-12-11 14:15:57,-0.189
2014-12-11 14:18:57,-0.189
2014-12-11 14:21:57,-0.189
2014-12-11 14:24:57,-0.189
2014-12-11 14:27:57,-0.189
2014-12-11 14:30:58,-0.189
2014-12-11 14:33:58,-0.189
2014-12-11 14:36:58,-0.189
2014-12-11 14:39:58,-0.189
2014-12-11 14:42:58,-0.189
2014-12-11 14:45:59,-0.189
2014-12-11 14:48:59,-0.189
2014-12-11 14:51:59,-0.189
2014-12-11 14:54:59,-0.189
2014-12-11 14:58:00,-0.189
2014-12-11 15:01:00,-0.189
2014-12-11 15:04:00,-0.189
2014-12-11 15:07:00,-0.189
2014-12-11 15:10:01,-0.189
2014-12-11 15:13:01,-0.189
2014-12-11 15:16:01,-0.189
2014-12-11 15:19:01,-0.189
2014-12-11 15:22:01,-0.189
2014-12-11 15:25:02,-0.189
2014-12-11 15:28:02,-0.189
2014-12-11 15:31:02,-0.189
2014-12-11 15:34:02,-0.189
2014-12-11 15:37:03,-0.189
2014-12-11 15:40:03,-0.189
2014-12-11 15:43:03,-0.189
2014-12-11 15:46:03,-0.189
2014-12-11 15:49:04,-0.189
2014-12-11 15:52:04,-0.189
2014-12-11 15:55:04,-0.189
2014-12-11 15:58:04,-0.189
2014-12-11 16:01:05,-0.546
2014-12-11 16:04:05,-0.189
2014-12-11 16:07:05,-0.189
2014-12-11 16:10:05,-0.189
2014-12-11 16:13:05,-0.189
2014-12-11 16:16:05,-0.189
2014-12-11 16:19:06,-0.189
2014-12-11 16:22:06,-0.393
2014-12-11 16:25:06,-0.189
2014-12-11 16:28:06,-0.189
2014-12-11 16:31:07,-0.189
2014-12-11 16:34:07,-0.189
2014-12-11 16:37:07,-0.164
2014-12-11 16:40:07,-0.138
2014-12-11 16:43:08,-0.087
2014-12-11 16:46:08,-0.011
2014-12-11 16:49:08,0.117
2014-12-11 16:52:08,0.371
2014-12-11 16:55:08,0.652
2014-12-11 16:58:09,1.11
2014-12-11 17:01:09,1.67
2014-12-11 17:04:09,2.638
2014-12-11 17:07:09,4.345
2014-12-11 17:10:09,5.899
2014-12-11 17:13:10,8.115
2014-12-11 17:16:10,15.73
2014-12-11 17:19:10,12.521
2014-12-11 17:22:10,30.885
2014-12-11 17:25:11,37.355
2014-12-11 17:28:11,25.18
2014-12-11 17:29:07,25.256
2014-12-11 17:32:07,53.249
2014-12-11 17:35:07,60.89
2014-12-11 17:38:08,48.817
2014-12-11 17:41:08,78.286
2014-12-11 17:44:08,83.507
2014-12-11 17:47:08,87.71
2014-12-11 17:50:08,92.039
2014-12-11 17:53:09,92.625
2014-12-11 17:56:09,97.592
2014-12-11 17:59:09,83.608
2014-12-11 18:02:09,44.842
2014-12-11 18:05:10,56.787
2014-12-11 18:08:10,82.181
2014-12-11 18:11:10,126.422
2014-12-11 18:14:10,126.04
2014-12-11 18:17:11,133.68
2014-12-11 18:20:11,139.64
2014-12-11 18:23:11,149.777
2014-12-11 18:26:11,153.827
2014-12-11 18:29:11,166.587
2014-12-11 18:32:12,160.574
2014-12-11 18:35:12,146.361
2014-12-11 18:38:12,146.03
2014-12-11 18:41:12,158.433
2014-12-11 18:44:12,156.369
2014-12-11 18:47:13,158.177
2014-12-11 18:50:13,162.226
2014-12-11 18:53:13,163.7
2014-12-11 18:56:13,165.023
2014-12-11 18:59:14,167.518
2014-12-11 19:02:14,171.568
2014-12-11 19:05:14,170.016
2014-12-11 19:08:14,68.116
2014-12-11 19:11:15,183.587
2014-12-11 19:14:15,181.905
2014-12-11 19:17:15,107.183
2014-12-11 19:20:15,80.289
2014-12-11 19:23:16,69.083
2014-12-11 19:26:16,195.477
2014-12-11 19:29:16,190.358
2014-12-11 19:32:16,195.706
2014-12-11 19:35:17,186.334
2014-12-11 19:38:17,122.436
2014-12-11 19:41:17,54.464
2014-12-11 19:44:17,168.124
2014-12-11 19:47:18,199.704
2014-12-11 19:50:18,201.996
2014-12-11 19:53:18,211.215
2014-12-11 19:56:18,81.357
2014-12-11 19:59:18,55.916
2014-12-11 20:02:19,53.573
2014-12-11 20:05:19,62.945
2014-12-11 20:08:19,213.507
2014-12-11 20:11:19,173.703
2014-12-11 20:14:20,70.89
2014-12-11 20:17:20,208.923
2014-12-11 20:20:20,211.902
2014-12-11 20:23:20,186.333
2014-12-11 20:26:20,210.782
2014-12-11 20:29:21,206.198
2014-12-11 20:32:21,197.361
2014-12-11 20:35:21,203.091
2014-12-11 20:38:21,155.721
2014-12-11 20:41:21,81.943
2014-12-11 20:44:22,214.041
2014-12-11 20:47:22,207.292
2014-12-11 20:50:22,205.23
2014-12-11 20:53:22,211.723
2014-12-11 20:56:23,218.956
2014-12-11 20:59:23,212.845
2014-12-11 21:02:23,87.851
2014-12-11 21:05:23,217.786
2014-12-11 21:08:23,74.354
2014-12-11 21:11:24,213.048
2014-12-11 21:14:24,206.605
2014-12-11 21:17:24,205.739
2014-12-11 21:20:24,212.081
2014-12-11 21:23:25,214.576
2014-12-11 21:26:25,213.736
2014-12-11 21:29:25,216.385
2014-12-11 21:32:25,222.242
2014-12-11 21:35:25,193.847
2014-12-11 21:38:26,249.773
2014-12-11 21:41:26,261.564
2014-12-11 21:44:26,267.243
2014-12-11 21:47:26,242.107
2014-12-11 21:50:26,231.283
2014-12-11 21:53:27,227.361
2014-12-11 21:56:27,125.135
2014-12-11 21:59:27,67.91
2014-12-11 22:02:27,79.192
2014-12-11 22:05:27,78.836
2014-12-11 22:08:28,81.179
2014-12-11 22:11:28,86.553
2014-12-11 22:14:28,97.478
2014-12-11 22:17:28,100.356
2014-12-11 22:20:28,168.761
2014-12-11 22:23:29,99.388
2014-12-11 22:26:29,94.371
2014-12-11 22:29:29,101.375
2014-12-11 22:32:29,128.37
2014-12-11 22:35:30,137.539
2014-12-11 22:38:30,135.324
2014-12-11 22:41:30,143.423
2014-12-11 22:44:30,135.223
2014-12-11 22:47:31,130.205
2014-12-11 22:50:31,130.028
2014-12-11 22:53:31,157.355
2014-12-11 22:56:32,153.814
2014-12-11 23:00:02,150.681
2014-12-11 23:03:02,223.341
2014-12-11 23:06:03,150.223
2014-12-11 23:09:03,144.16
2014-12-11 23:12:03,116.046
2014-12-11 23:15:03,241.295
2014-12-11 23:18:04,257.85
2014-12-11 23:21:04,254.411
2014-12-11 23:24:04,212.441
2014-12-11 23:27:04,251.71
2014-12-11 23:30:05,125.416
2014-12-11 23:33:05,131.859
2014-12-11 23:36:05,126.817
2014-12-11 23:39:05,134.151
2014-12-11 23:42:05,106.926
2014-12-11 23:45:06,103.565
2014-12-11 23:48:06,110.696
2014-12-11 23:51:06,157.428
2014-12-11 23:54:06,149.941
2014-12-11 23:57:07,258.431
2014-12-12 00:00:02,181.419
2014-12-12 00:03:02,175.078
2014-12-12 00:06:02,135.781
2014-12-12 00:09:02,128.497
2014-12-12 00:12:02,116.018
2014-12-12 00:15:03,122.742
2014-12-12 00:18:03,130.918
2014-12-12 00:21:03,223.72
2014-12-12 00:24:03,226.088
2014-12-12 00:27:04,244.399
2014-12-12 00:30:04,173.014
2014-12-12 01:57:10,183.46
2014-12-12 02:00:10,178.648
2014-12-12 02:03:11,178.265
2014-12-12 02:06:11,172.763
2014-12-12 02:09:11,168.23
2014-12-12 02:12:11,161.532
2014-12-12 02:15:12,149.155
2014-12-12 02:18:12,144.164
2014-12-12 02:21:12,144.698
2014-12-12 02:24:12,146.938
2014-12-12 02:27:12,140.393
2014-12-12 02:30:13,147.295
2014-12-12 02:33:13,138.636
